NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
4020,DEPUTADO FEDERAL,GIVALDO VIEIRA DA SILVA,33430
4023,DEPUTADO FEDERAL,JACQUELINE MORAES DA SILVA AVELINA,29828
4025,DEPUTADO FEDERAL,IVAN LUIZ PAGANINI,3239
4040,DEPUTADO FEDERAL,PAULO ROBERTO FOLETTO,48776
4050,DEPUTADO FEDERAL,FRANCISCO TARCÃSIO SILVA,3446
4080,DEPUTADO FEDERAL,JOAO BATISTA CONTI,11289
4090,DEPUTADO FEDERAL,MAYLLA BARCELLOS VENTURIN,1200
4321,DEPUTADO FEDERAL,LUIZ ANTONIO LEMOS BARBOSA,355
4343,DEPUTADO FEDERAL,RITA DE CÃSSIA DE SOUZA VIEIRA,301
4400,DEPUTADO FEDERAL,GUSTAVO PEIXOTO SOARES MIGUEL,22294
4404,DEPUTADO FEDERAL,FELIPE RIGONI LOPES,63362
4410,DEPUTADO FEDERAL,FERNANDA MATTOS GANDINI,3477
4411,DEPUTADO FEDERAL,WANDERLEY DE MORAES FARIA,5017
4422,DEPUTADO FEDERAL,HELDER PAULO CARNIELLI,2409
4433,DEPUTADO FEDERAL,PATRÃCIA PIMENTEL ORLETTE,2760
4444,DEPUTADO FEDERAL,THIAGO MENEZES CARREIRO,13017
4455,DEPUTADO FEDERAL,MARIA HELENA NETTO,3456
4456,DEPUTADO FEDERAL,JOSUÃ BATISTA DA SILVA,540
4464,DEPUTADO FEDERAL,WESLEY VIEIRA SATHLER,1232
4474,DEPUTADO FEDERAL,CLÃUDIA MILEIPE FESTA LEMOS,3810
4500,DEPUTADO FEDERAL,MAX FREITAS MAURO FILHO,16822
4511,DEPUTADO FEDERAL,CRISTINA DE SOUZA MARTINS PRATTI,731
4520,DEPUTADO FEDERAL,MARCO ANTONIO SANDRE CORREIA,2678
4522,DEPUTADO FEDERAL,NEUZA DE OLIVEIRA,7863
4545,DEPUTADO FEDERAL,VIVIANE GALVÃO GUEDES PEREIRA,492
4555,DEPUTADO FEDERAL,ANDERSON MERLIN SALVADOR,6218
4567,DEPUTADO FEDERAL,SERGIO MAJESKI,40124
4577,DEPUTADO FEDERAL,RODRIGO MARCIO CALDEIRA,18045
4599,DEPUTADO FEDERAL,REGINA CELIA CIRIACO LIMA,406
5001,DEPUTADO FEDERAL,ELICIANE HALAMA,2017
5013,DEPUTADO FEDERAL,ANA PAULA SILVA DA ROCHA,9153
5050,DEPUTADO FEDERAL,HUDSON VALENTIM VASSOLER,1331
5100,DEPUTADO FEDERAL,JOSÃ RODRIGUES PINHEIRO,3171
5111,DEPUTADO FEDERAL,SÃNIA LUSIA NEVES RODRIGUES STEINS,1192
5120,DEPUTADO FEDERAL,VÃNIA BERGER,2874
5122,DEPUTADO FEDERAL,ESTÃFANE DA SILVA FRANCA FERREIRA,10075
5123,DEPUTADO FEDERAL,SÃNIA SOLANGE COUTINHO,1994
5133,DEPUTADO FEDERAL,WALLACE RIBEIRO VIEIRA,8284
5145,DEPUTADO FEDERAL,EMERSON SCHIFFLER,1022
5151,DEPUTADO FEDERAL,RAFAEL FAVATTO GARCIA,27980
5152,DEPUTADO FEDERAL,BRENO HELENO VIANA,10777
5155,DEPUTADO FEDERAL,WAGNER NEUMEG,3329
5190,DEPUTADO FEDERAL,WERISON RISPERI,3158
5522,DEPUTADO FEDERAL,GEAM DE BRITES MAFORTE,397
5550,DEPUTADO FEDERAL,MARIA APARECIDA PEREIRA DA SILVA,280
5555,DEPUTADO FEDERAL,ENESIO PAIVA SOARES,686
5556,DEPUTADO FEDERAL,THAIS MENEGUELLI LOUZADA,154
5577,DEPUTADO FEDERAL,CLAUDIO DA COSTA OLIVEIRA,143
6500,DEPUTADO FEDERAL,LUCIVAN HEASE,521
6513,DEPUTADO FEDERAL,GEIZA PINHEIRO QUARESMA,7010
7000,DEPUTADO FEDERAL,EDUARDO CORREIA,664
7007,DEPUTADO FEDERAL,REGINALDO ROSA,56
7010,DEPUTADO FEDERAL,SHEILA RAMOS MOSCHEN,319
7011,DEPUTADO FEDERAL,ROBSON GONÃALVES DO NASCIMENTO,7
7018,DEPUTADO FEDERAL,VERÃNICA SEPULCRO BASTOS,505
7020,DEPUTADO FEDERAL,MIGUEL MATES SANTOS,57
7022,DEPUTADO FEDERAL,MAXWELL JOAO DOS SANTOS JUNIOR,70
7070,DEPUTADO FEDERAL,JOÃO BATISTA DE FREITAS,45
7077,DEPUTADO FEDERAL,IVONETE ROCHA DA FONSECA FONTOURA,349
7088,DEPUTADO FEDERAL,SAULO BUSSOLAR MARIA,1026
7713,DEPUTADO FEDERAL,MARIA GOMES DA SILVA,433
7722,DEPUTADO FEDERAL,DENYS SANTOS MASCARENHAS,392
7733,DEPUTADO FEDERAL,GILSETE DOS SANTOS LOPES,964
7788,DEPUTADO FEDERAL,VALDECI GOMES DA SILVA,190
7799,DEPUTADO FEDERAL,JOSIMAR FERNANDES DA SILVA,241
9022,DEPUTADO FEDERAL,SILVANA DA SILVA CERQUEIRA,312
9090,DEPUTADO FEDERAL,LUAN CRUZ ALVES,41
9099,DEPUTADO FEDERAL,GEREMIAS FERNANDES DE OLIVEIRA,29
