NM_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,QT_VOTOS_NOMINAIS
BELEM,Vereador,25321,CLARA LEMOS,25,PRD,60
BELEM,Vereador,25333,COMENDADOR MITO,25,PRD,146
BELEM,Vereador,25343,MARIA DAS COMUNIDADES,25,PRD,190
BELEM,Vereador,25423,PROF ELIAS,25,PRD,408
BELEM,Vereador,25444,DANIEL GENTE DA GENTE,25,PRD,947
BELEM,Vereador,25500,ANDRE BARBOSA,25,PRD,1708
BELEM,Vereador,25525,ROSILENE TRINDADE,25,PRD,191
BELEM,Vereador,25555,RENATO NEVES,25,PRD,1120
BELEM,Vereador,25567,ANGELA PARLANDIN,25,PRD,307
BELEM,Vereador,25625,DIOGO DO CHARQUE,25,PRD,118
BELEM,Vereador,25626,CAMILA VALENTIM,25,PRD,1029
BELEM,Vereador,25666,PAULA BARRETO,25,PRD,451
BELEM,Vereador,25678,ANTONIO ROCHA,25,PRD,743
BELEM,Vereador,25777,FELIPE POMBO,25,PRD,540
BELEM,Vereador,25888,CABO TORRES,25,PRD,290
BELEM,Vereador,25999,VITOR GAMA,25,PRD,3698
BELEM,Vereador,27000,MARCELO PARÃ,27,DC,442
BELEM,Vereador,27003,SORAYA DINIZ,27,DC,10
BELEM,Vereador,27007,CASSIA HELOISA,27,DC,267
BELEM,Vereador,27022,MÃRIO MONTANA,27,DC,315
BELEM,Vereador,27027,CANHOTO,27,DC,284
BELEM,Vereador,27077,TACHI SOUND,27,DC,146
BELEM,Vereador,27111,ROMUALDO LIMA,27,DC,713
BELEM,Vereador,27113,IGOR CARDOSO,27,DC,131
BELEM,Vereador,27123,CLAUDIO BAIA,27,DC,860
BELEM,Vereador,27127,GESTORA JOSEANE HOLANDA,27,DC,619
BELEM,Vereador,27146,CRISTIANE BLONDÃ,27,DC,48
BELEM,Vereador,27168,DYEGO BELEM,27,DC,218
BELEM,Vereador,27177,IRMÃO FRANKLIN SOUZA,27,DC,41
BELEM,Vereador,27201,NILSETE ALFAIA,27,DC,186
BELEM,Vereador,27222,DR RENATO NERI,27,DC,1191
BELEM,Vereador,27227,JÃNIOR BASTOS,27,DC,665
BELEM,Vereador,27301,ADRIANA ALMEIDA GUAMÃ,27,DC,108
BELEM,Vereador,27320,RUTH HELENA,27,DC,289
BELEM,Vereador,27333,GILMAR BATISTA,27,DC,950
BELEM,Vereador,27373,MIGUEL JUNIOR,27,DC,265
BELEM,Vereador,27377,CLEA MACHADO,27,DC,144
BELEM,Vereador,27444,RENATO LEDO,27,DC,170
BELEM,Vereador,27500,DAN CAMPOS,27,DC,48
BELEM,Vereador,27520,LORENA SAMPAIO,27,DC,91
BELEM,Vereador,27555,DOUGLAS NEVES,27,DC,231
BELEM,Vereador,27700,PAULO PARÃ,27,DC,370
BELEM,Vereador,27745,FOFÃO BATERA,27,DC,527
BELEM,Vereador,27777,ANDREY RAMOS,27,DC,1097
BELEM,Vereador,27789,EVANDRO VALENTE,27,DC,240
BELEM,Vereador,28000,ROCHINHA JUNIOR,28,PRTB,1549
BELEM,Vereador,28005,TEOLOGO JC,28,PRTB,11
BELEM,Vereador,28007,JAIRO SANTOS,28,PRTB,444
BELEM,Vereador,28025,ROMARIO MARISCOS,28,PRTB,146
BELEM,Vereador,28026,DR GABRIEL GARCIA,28,PRTB,177
BELEM,Vereador,28034,DRA THAIS NOBRE,28,PRTB,118
BELEM,Vereador,28090,CARLOS PEREIRA,28,PRTB,47
BELEM,Vereador,28091,AUXILIADORA LICA,28,PRTB,77
BELEM,Vereador,28111,JOSÃ WILSON,28,PRTB,403
BELEM,Vereador,28123,MARCELA COLARES,28,PRTB,184
BELEM,Vereador,28135,DJANIRA LUZ,28,PRTB,2
BELEM,Vereador,28222,ABILIO,28,PRTB,409
BELEM,Vereador,28228,CARLOS SOUZA,28,PRTB,100
BELEM,Vereador,28243,DR DAVI ALBUQUERQUE,28,PRTB,174
BELEM,Vereador,28269,PAULO MESQUITA,28,PRTB,184
BELEM,Vereador,28288,ALEXANDRE CADEIRANTE,28,PRTB,163
BELEM,Vereador,28333,JOSY SILVA,28,PRTB,128
BELEM,Vereador,28355,PROFESSORA BIANCA REIS,28,PRTB,92
BELEM,Vereador,28471,IRMÃO RIBAMAR,28,PRTB,660
BELEM,Vereador,28555,FERNANDÃO DA CASA PRÃPRIA,28,PRTB,12
BELEM,Vereador,28558,PABLO NAZARENO,28,PRTB,9
BELEM,Vereador,28777,FRANÃOASE MONTEIRO,28,PRTB,115
BELEM,Vereador,28888,ROSA EGUCHI,28,PRTB,976
BELEM,Vereador,28999,MAZONE,28,PRTB,1250
BELEM,Vereador,30000,ISRAEL ALMEIDA TIO PLIM,30,NOVO,184
BELEM,Vereador,30007,ROSALIA CARVALHO,30,NOVO,105
BELEM,Vereador,30024,IZA FERNANDES,30,NOVO,161
BELEM,Vereador,30030,DENIS TRINDADE,30,NOVO,150
BELEM,Vereador,30033,LUIS FERNANDO PEREIRA,30,NOVO,59
BELEM,Vereador,30100,CARLOS VINAGRE,30,NOVO,124
BELEM,Vereador,30300,RAFAELA GIBSON,30,NOVO,560
BELEM,Vereador,30333,RUBENS CARVALHO,30,NOVO,363
BELEM,Vereador,30500,ATAIDE JUNIOR,30,NOVO,83
BELEM,Vereador,30777,NELSON COSTA,30,NOVO,220
BELEM,Vereador,36000,FLAVIO CADETE,36,AGIR,31
BELEM,Vereador,36007,JOSE NETO,36,AGIR,129
BELEM,Vereador,36010,ROGÃRIO BELEM,36,AGIR,40
BELEM,Vereador,36015,CLEIDE SACRAMENTO,36,AGIR,8
BELEM,Vereador,36036,ALESSANDRO GONÃALVES,36,AGIR,39
BELEM,Vereador,36100,MIKE RODRIGUES,36,AGIR,42
BELEM,Vereador,36111,ZECA BITENCOURT,36,AGIR,501
BELEM,Vereador,36123,FRANCISCO ALVES,36,AGIR,184
BELEM,Vereador,36128,JUNINHO,36,AGIR,62
BELEM,Vereador,36202,JANE SOUZA,36,AGIR,19
BELEM,Vereador,36222,MARILDA VIEIRA,36,AGIR,1
BELEM,Vereador,36305,RAFAELA CERBINO,36,AGIR,8
BELEM,Vereador,36345,HENRIQUE CARDOSO,36,AGIR,4
BELEM,Vereador,36428,ELISABETE ARAUJO,36,AGIR,120
BELEM,Vereador,36456,HERALDO TAVARES,36,AGIR,21
BELEM,Vereador,36543,LIVIA MORAES,36,AGIR,7
BELEM,Vereador,36555,"MARCOS SOUZA,",36,AGIR,290
BELEM,Vereador,36777,EVERALDO ROSA,36,AGIR,65
BELEM,Vereador,36789,TEREZINHA FERREIRA,36,AGIR,340
BELEM,Vereador,36914,GISELE COELHO,36,AGIR,45
BELEM,Vereador,40000,PÃMELA MATOS,40,PSB,678
BELEM,Vereador,40001,FRANKLIN NAHUN,40,PSB,289
BELEM,Vereador,40011,MESTRE RICARDINHO,40,PSB,468
BELEM,Vereador,40015,JOSIEL DO COMÃRCIO,40,PSB,423
BELEM,Vereador,40022,TUBARÃO,40,PSB,147
BELEM,Vereador,40024,FRANÃA,40,PSB,145
BELEM,Vereador,40040,TATI RIBEIRO,40,PSB,223
BELEM,Vereador,40111,GLEISSON ,40,PSB,9067
BELEM,Vereador,40112,CASARA,40,PSB,577
BELEM,Vereador,40115,NONATO BOMBA,40,PSB,728
BELEM,Vereador,40122,SÃRGIO MONTEIRO,40,PSB,201
BELEM,Vereador,40123,ANDRÃ CUNHA,40,PSB,7477
BELEM,Vereador,40140,JOCINEIDE CUNHA,40,PSB,161
BELEM,Vereador,40155,THAIS MONTORIL,40,PSB,505
BELEM,Vereador,40190,CABO INGRID,40,PSB,72
BELEM,Vereador,40192,DR. ELENILSON,40,PSB,2814
BELEM,Vereador,40222,FABIO,40,PSB,579
