NM_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,QT_VOTOS_NOMINAIS
CURITIBA,Vereador,15300,JOCA DO BOQUEIRÃO,15,MDB,412
CURITIBA,Vereador,15333,GEOVANE FERNANDES,15,MDB,3473
CURITIBA,Vereador,15444,SONIA MILHEIRO EVENTOS,15,MDB,216
CURITIBA,Vereador,15456,IRANEI FERNANDES,15,MDB,765
CURITIBA,Vereador,15500,EDILSON LARA,15,MDB,571
CURITIBA,Vereador,15507,ROBERTO LEITE,15,MDB,1034
CURITIBA,Vereador,15515,MILENA DO LIVRO,15,MDB,301
CURITIBA,Vereador,15543,PROFESSORA LUCIANA GALEB,15,MDB,439
CURITIBA,Vereador,15551,PROFESSORA FLOR,15,MDB,158
CURITIBA,Vereador,15555,PROFESSORA SILVIA,15,MDB,778
CURITIBA,Vereador,15577,ADRI KALINOWSKI,15,MDB,289
CURITIBA,Vereador,15590,ADEL JOSE DA 590,15,MDB,287
CURITIBA,Vereador,15625,NEUSA DO SABINO,15,MDB,3163
CURITIBA,Vereador,15678,DIOGO BUSSE,15,MDB,1146
CURITIBA,Vereador,15700,GABRIELA GRACINDO,15,MDB,142
CURITIBA,Vereador,15722,VÃ NESSA,15,MDB,222
CURITIBA,Vereador,15755,JOÃO DA LOJA 5 IRMÃOS,15,MDB,5396
CURITIBA,Vereador,15777,LUAN DA DOM RAMON,15,MDB,177
CURITIBA,Vereador,15800,ELOIR ALMEIDA,15,MDB,308
CURITIBA,Vereador,15987,PROFESSOR PARDAL,15,MDB,22
CURITIBA,Vereador,15999,ZÃ DA FERROVIÃRIA,15,MDB,1674
CURITIBA,Vereador,18000,SALLES DO FAZENDINHA,18,REDE,4648
CURITIBA,Vereador,18007,PROF IVONETE ARRUDA,18,REDE,61
CURITIBA,Vereador,18008,DANI BIONDO CROCETTI,18,REDE,352
CURITIBA,Vereador,18018,FÃBIO JESUS,18,REDE,1137
CURITIBA,Vereador,18020,NATALINA DE JESUS,18,REDE,101
CURITIBA,Vereador,18021,MAURICIO FREITAS,18,REDE,201
CURITIBA,Vereador,18022,ABEL ROQUE,18,REDE,281
CURITIBA,Vereador,18100,CARLOS GALVÃO,18,REDE,73
CURITIBA,Vereador,18123,TONINHO DA CIC,18,REDE,1713
CURITIBA,Vereador,18156,ADÃO DA RENOVAR,18,REDE,826
CURITIBA,Vereador,18190,RABELO CONSTRUTOR,18,REDE,2286
CURITIBA,Vereador,18222,HENRIQUE SOUZA,18,REDE,341
CURITIBA,Vereador,18333,DULCE MORENO,18,REDE,125
CURITIBA,Vereador,18440,LUIZ PAULO ECO,18,REDE,63
CURITIBA,Vereador,18500,JEOVAI ZICO,18,REDE,977
CURITIBA,Vereador,18555,NELSON DO SABARÃ,18,REDE,296
CURITIBA,Vereador,18666,PROFESSOR JOSMAR,18,REDE,199
CURITIBA,Vereador,18777,IRENE DO BRECHÃ,18,REDE,81
CURITIBA,Vereador,18800,GEOVANNA MONTALDI,18,REDE,123
CURITIBA,Vereador,18888,FATIMA LARA,18,REDE,638
CURITIBA,Vereador,20000,MARCELO FACHINELLO,20,PODE,10812
CURITIBA,Vereador,20002,FABITO,20,PODE,276
CURITIBA,Vereador,20005,NILSINHO DOS ANIMAIS,20,PODE,9
CURITIBA,Vereador,20008,HENRIQUE HIPOLITO,20,PODE,65
CURITIBA,Vereador,20019,SALVINHO MOLEZAO,20,PODE,453
CURITIBA,Vereador,20020,DANIEL GODRI JUNIOR,20,PODE,3202
CURITIBA,Vereador,20024,MÃRCIA SANTOS,20,PODE,1773
CURITIBA,Vereador,20029,LISI ROTT,20,PODE,183
CURITIBA,Vereador,20040,SANDRO,20,PODE,160
CURITIBA,Vereador,20088,MARCOS RIBAS,20,PODE,138
CURITIBA,Vereador,20100,MÃDICO PICASSO RODRIGUES,20,PODE,540
CURITIBA,Vereador,20111,CARLOS ZICO,20,PODE,238
CURITIBA,Vereador,20117,LUCIANO  LUKE  SINGER,20,PODE,78
CURITIBA,Vereador,20123,RENAN CESCHIN,20,PODE,5826
CURITIBA,Vereador,20130,BRUNO PESSUTI,20,PODE,4779
CURITIBA,Vereador,20150,ADVOGADA FABIANA QUADROS,20,PODE,293
CURITIBA,Vereador,20156,CAROLINA MAIA,20,PODE,657
CURITIBA,Vereador,20190,SARGENTO TÃNIA GUERREIRO,20,PODE,5064
CURITIBA,Vereador,20200,NICE VIEIRA,20,PODE,431
CURITIBA,Vereador,20221,BRUNO DIAS (BH),20,PODE,1116
CURITIBA,Vereador,20222,MARCELO MIX,20,PODE,475
CURITIBA,Vereador,20241,JÃSSICA SANTOS,20,PODE,372
CURITIBA,Vereador,20250,DANIEL DA SILVA,20,PODE,428
CURITIBA,Vereador,20321,SILVIA JORAS,20,PODE,294
CURITIBA,Vereador,20333,PROFETA MOISÃS SOARES,20,PODE,44
CURITIBA,Vereador,20444,KELLY SPENA,20,PODE,91
CURITIBA,Vereador,20456,EDGAR SUCESSO,20,PODE,66
CURITIBA,Vereador,20500,MONICA BRAGA CORTES,20,PODE,1867
CURITIBA,Vereador,20555,SIMONE CHAGAS LIMA,20,PODE,2508
CURITIBA,Vereador,20597,CARLA MARINHO,20,PODE,122
CURITIBA,Vereador,20604,MARCELINO BESPALHOK,20,PODE,35
CURITIBA,Vereador,20666,RÃ ALCÃNTARA,20,PODE,426
CURITIBA,Vereador,20777,LEONIDAS DIAS,20,PODE,9835
CURITIBA,Vereador,20888,KAJOTA,20,PODE,856
CURITIBA,Vereador,20911,CABO LUZ DO ACAMPAMENTO,20,PODE,1379
CURITIBA,Vereador,22000,CAPITÃO MARQUES,22,PL,1322
CURITIBA,Vereador,22001,VALMIR FERREIRA,22,PL,2718
CURITIBA,Vereador,22002,AMARO NETO,22,PL,315
CURITIBA,Vereador,22022,RODRIGO REIS ,22,PL,5901
CURITIBA,Vereador,22041,RICARDO RIBEIRO,22,PL,165
CURITIBA,Vereador,22055,MARISA LOBO PSICOLOGA CRISTÃ,22,PL,2517
CURITIBA,Vereador,22091,BETO DO CALDO DE CANA,22,PL,49
CURITIBA,Vereador,22111,SAMANTA GOLIN,22,PL,566
CURITIBA,Vereador,22122,MARCOS DA ASSOCIAÃÃO,22,PL,1522
CURITIBA,Vereador,22123,FERNANDO KLINGER,22,PL,6288
CURITIBA,Vereador,22180,REJANE BARRAGAN,22,PL,808
CURITIBA,Vereador,22181,MALU DOS ANIMAIS,22,PL,355
CURITIBA,Vereador,22190,ENZO PICCOLO,22,PL,615
CURITIBA,Vereador,22220,ILMA BRANCA,22,PL,194
CURITIBA,Vereador,22221,DELCIA MACHADO,22,PL,179
CURITIBA,Vereador,22222,CARLISE KWIATKOWSKI,22,PL,6384
CURITIBA,Vereador,22223,PROF. JOSE RODRIGUES,22,PL,590
CURITIBA,Vereador,22225,ANDERSON MARQUES,22,PL,1972
CURITIBA,Vereador,22226,DIRCEU MOREIRA,22,PL,1510
CURITIBA,Vereador,22227,ALEXANDRE SCHLEGEL,22,PL,288
CURITIBA,Vereador,22228,DR. EDER ACUPUNTURISTA,22,PL,534
CURITIBA,Vereador,22233,CASAGRANDE AUTO ESCOLA,22,PL,2369
CURITIBA,Vereador,22234,ANTONIO EUDES,22,PL,125
CURITIBA,Vereador,22322,ROBERTA ZUNIGA,22,PL,1878
CURITIBA,Vereador,22333,JOZELIA RAUPP,22,PL,261
CURITIBA,Vereador,22345,DAGMAR CASTRO,22,PL,542
CURITIBA,Vereador,22371,PASTOR RONALDO RAMOS,22,PL,407
CURITIBA,Vereador,22422,DIRLETE PINHEIRO,22,PL,2146
CURITIBA,Vereador,22444,FERNANDO DA PADARIA,22,PL,3805
CURITIBA,Vereador,22456,CRISTIAN MEZA,22,PL,312
CURITIBA,Vereador,22522,BRENO FERREIRA,22,PL,5018
CURITIBA,Vereador,22555,OLIMPIO - MUNDO POLARIZADO,22,PL,7732
CURITIBA,Vereador,22622,ARI SILVERIO DA CASA MINEIRA,22,PL,272
CURITIBA,Vereador,22642,ADEMILSON DO PURÃ DOG,22,PL,177
CURITIBA,Vereador,22722,EDER BORGES,22,PL,8011
CURITIBA,Vereador,22777,KELLY CAVALCANTI,22,PL,1221
CURITIBA,Vereador,22888,DOUGLAS SALMAZO POUBEL,22,PL,128
CURITIBA,Vereador,22922,PAULO MELO,22,PL,5851
CURITIBA,Vereador,22999,DIMAS BUENO,22,PL,876
CURITIBA,Vereador,23000,CARLÃO PAPAGAIO,23,CIDADANIA,378
CURITIBA,Vereador,23007,PROFESSOR EMILIO,23,CIDADANIA,673
CURITIBA,Vereador,23015,ROSE CABELEIREIRA ,23,CIDADANIA,117
CURITIBA,Vereador,23021,ALDEMI MORAIS,23,CIDADANIA,105
CURITIBA,Vereador,23023,DAVID ANTUNES,23,CIDADANIA,558
CURITIBA,Vereador,23033,JEFERSON SALLES,23,CIDADANIA,1797
CURITIBA,Vereador,23040,FRAN DA DONA LOURDES,23,CIDADANIA,242
CURITIBA,Vereador,23045,EGBERT SCHLOGEL,23,CIDADANIA,1672
CURITIBA,Vereador,23055,ROBERTA KISY,23,CIDADANIA,230
CURITIBA,Vereador,23100,ADENIR DA BANCA,23,CIDADANIA,253
CURITIBA,Vereador,23123,JÃNIOR ALVES - GOY,23,CIDADANIA,1123
CURITIBA,Vereador,23156,PROFESSOR JOÃO AUGUSTO,23,CIDADANIA,172
CURITIBA,Vereador,23300,MARI CEREIA,23,CIDADANIA,83
CURITIBA,Vereador,23333,ELEANGELA,23,CIDADANIA,407
CURITIBA,Vereador,23444,KARIN OLIVEIRA,23,CIDADANIA,895
CURITIBA,Vereador,23456,DANIEL SILVA,23,CIDADANIA,679
CURITIBA,Vereador,23600,JOFRE DAMASIO,23,CIDADANIA,231
CURITIBA,Vereador,23833,MANINHO DAS FRUTAS,23,CIDADANIA,169
CURITIBA,Vereador,23999,VÃIO DA VAN,23,CIDADANIA,104
CURITIBA,Vereador,25000,RAFINHA JÃNIOR,25,PRD,613
CURITIBA,Vereador,25001,JAIME FORTUNATO,25,PRD,1566
CURITIBA,Vereador,25006,SELMA MAROLD,25,PRD,102
CURITIBA,Vereador,25007,MICHELI SCHULTZ,25,PRD,43
CURITIBA,Vereador,25016,PROF ROBSON LIMA,25,PRD,197
CURITIBA,Vereador,25022,RODRIGO DOS SONHOS,25,PRD,391
CURITIBA,Vereador,25024,CHEF CAJU,25,PRD,350
CURITIBA,Vereador,25025,EVERTON MONTEIRO,25,PRD,756
CURITIBA,Vereador,25026,SPERANDIO,25,PRD,84
CURITIBA,Vereador,25103,GERSON SEVERIANO,25,PRD,163
CURITIBA,Vereador,25111,PAULINHO DO BOQUEIRÃO,25,PRD,316
CURITIBA,Vereador,25123,EZEQUIAS BARROS,25,PRD,5406
CURITIBA,Vereador,25143,PROFESSOR SANDRO WENDEL,25,PRD,24
CURITIBA,Vereador,25153,RODRIGUES,25,PRD,825
CURITIBA,Vereador,25165,BERENICE DAMACENO,25,PRD,26
CURITIBA,Vereador,25190,SARGENTO FRANÃA,25,PRD,253
CURITIBA,Vereador,25192,EDNA DA SAÃDE,25,PRD,98
CURITIBA,Vereador,25200,MARCIA CORREA,25,PRD,21
CURITIBA,Vereador,25222,LUIZÃO DA CAPOTAS CURITIBA,25,PRD,274
CURITIBA,Vereador,25225,SARGENTO GARCIA,25,PRD,462
CURITIBA,Vereador,25255,ÃRYKA DO CORBÃLIA,25,PRD,292
CURITIBA,Vereador,25303,EIDI MACHADO,25,PRD,182
CURITIBA,Vereador,25321,PROFESSORA MARI,25,PRD,41
CURITIBA,Vereador,25333,PROFESSOR MARCELINO,25,PRD,46
CURITIBA,Vereador,25444,OTAVIO DEROCHE,25,PRD,164
CURITIBA,Vereador,25456,TITO TELES,25,PRD,639
CURITIBA,Vereador,25502,CORRETORA MÃRCIA,25,PRD,31
CURITIBA,Vereador,25525,ICARO DUAN,25,PRD,134
CURITIBA,Vereador,25555,SIDNEI TOALDO,25,PRD,6659
CURITIBA,Vereador,25625,SIMONE MEIRA,25,PRD,67
CURITIBA,Vereador,25678,TIAGO TILLMANN,25,PRD,143
CURITIBA,Vereador,25690,CABO TJ JESUS,25,PRD,82
CURITIBA,Vereador,25700,ADRIANO AMARAL VIANA,25,PRD,69
CURITIBA,Vereador,25777,CAIO OLIVEIRA,25,PRD,266
CURITIBA,Vereador,25789,LUCIA PORTO,25,PRD,35
CURITIBA,Vereador,25800,ANTONIO DAMAZO,25,PRD,1368
CURITIBA,Vereador,25888,VALDEMAR POTULSKI,25,PRD,497
CURITIBA,Vereador,25977,MESTRE JOÃO GUILHERME,25,PRD,961
CURITIBA,Vereador,25999,CRISTIANE VENÃONI,25,PRD,45
CURITIBA,Vereador,27000,NEI DO VÃLEI,27,DC,739
CURITIBA,Vereador,27007,GOUVEIA PORTUGUÃS,27,DC,13
CURITIBA,Vereador,27010,CLÃUDIO DOS SANTOS,27,DC,225
CURITIBA,Vereador,27017,ENGENHEIRO MALESKI,27,DC,324
CURITIBA,Vereador,27021,ISMAEL SANTOS,27,DC,142
CURITIBA,Vereador,27022,ANTONIO SELEME,27,DC,15
CURITIBA,Vereador,27027,JOSÃ DINIZ,27,DC,421
CURITIBA,Vereador,27041,MARCINHA,27,DC,221
CURITIBA,Vereador,27044,MÃRIO CÃSAR LIMA,27,DC,136
CURITIBA,Vereador,27119,GENISES DO PROJETO GENESIS,27,DC,1088
CURITIBA,Vereador,27123,FERNANDO TATUQUARAINFOCO,27,DC,1793
CURITIBA,Vereador,27127,GÃNTHER RIBAS,27,DC,126
CURITIBA,Vereador,27131,SANDRO DO POVÃO,27,DC,156
CURITIBA,Vereador,27137,PATTY HOFFMANN,27,DC,126
CURITIBA,Vereador,27156,EDNEIA MARIA,27,DC,46
CURITIBA,Vereador,27178,JULIANA XAVIER,27,DC,25
CURITIBA,Vereador,27190,SARGENTO ASSERMAN,27,DC,271
CURITIBA,Vereador,27200,BAIXINHO DA KAISER,27,DC,162
CURITIBA,Vereador,27204,MIRIAN SABÃIA,27,DC,32
CURITIBA,Vereador,27220,CESAR DA LAVANDERIA,27,DC,42
CURITIBA,Vereador,27222,ANTONIO ALMEIDA,27,DC,404
CURITIBA,Vereador,27227,ALOIZ ANTOCHEVIS,27,DC,115
CURITIBA,Vereador,27237,KARIN MOREIRA CAUSA ANIMAL,27,DC,243
CURITIBA,Vereador,27270,FÃBIA GOUVEA,27,DC,130
CURITIBA,Vereador,27272,MICHEL GIOVANELLA,27,DC,146
CURITIBA,Vereador,27333,LUCINO DO VAMOS QUE VAMOS,27,DC,243
CURITIBA,Vereador,27444,SOL RUIVA,27,DC,37
CURITIBA,Vereador,27500,MARCOS BRITO,27,DC,297
CURITIBA,Vereador,27555,FERNANDO DAS BOLINHAS,27,DC,757
CURITIBA,Vereador,27556,ISAAC BULL,27,DC,58
CURITIBA,Vereador,27627,SILVANA FESTA CAUSA ANIMAL,27,DC,112
CURITIBA,Vereador,27653,JOÃO FRANÃA,27,DC,212
CURITIBA,Vereador,27654,OSVALDO BUSKEI,27,DC,47
CURITIBA,Vereador,27663,MANUEL DO SALÃO,27,DC,250
CURITIBA,Vereador,27707,JUJU FERREIRA,27,DC,69
CURITIBA,Vereador,27764,PROFESSORA FABIANA CARVALHO,27,DC,162
CURITIBA,Vereador,27777,JORNALISTA ISAAK ALMEIDA,27,DC,756
CURITIBA,Vereador,27890,LAERTES RIBEIRO,27,DC,127
CURITIBA,Vereador,27999,PROFESSORA SILVANA ANDREUZO,27,DC,72
CURITIBA,Vereador,28000,NEUSA RIBEIRO,28,PRTB,259
CURITIBA,Vereador,28001,LUCIANA CRUZ A VALENTE,28,PRTB,336
CURITIBA,Vereador,28007,RAQUEL ARRUDA,28,PRTB,704
CURITIBA,Vereador,28013,ALEMÃO,28,PRTB,13
