NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
5055,DEPUTADO FEDERAL,MARIANA SOUZA HREISEMNOU,1775
5075,DEPUTADO FEDERAL,MAURICIO MULINARI,3125
5100,DEPUTADO FEDERAL,FERNANDO ARGILAR BEILFUSS,7128
5102,DEPUTADO FEDERAL,ERIELBER VIEIRA DE SA,23757
5107,DEPUTADO FEDERAL,PATRICK PIERRE DAUER,3801
5111,DEPUTADO FEDERAL,FABIANE BELARMINO,471
5115,DEPUTADO FEDERAL,MICHELLE SCHWANKE,978
5122,DEPUTADO FEDERAL,ARLENE TERESINHA FERRARI GRAF,6341
5123,DEPUTADO FEDERAL,ALCIDES ALVES DE ANDRADE NETO,5575
5144,DEPUTADO FEDERAL,MARCIO REIS,596
5145,DEPUTADO FEDERAL,ESILDE BORGES,311
5151,DEPUTADO FEDERAL,SAULO PINTO SABATINI,5169
5155,DEPUTADO FEDERAL,ADRIANO JUNKES,1956
5162,DEPUTADO FEDERAL,FABIO ALEXANDRE DALONSO,6150
5177,DEPUTADO FEDERAL,MARIA TERESINHA DE AGUIAR COSTA SCAINI,1131
5180,DEPUTADO FEDERAL,ANDREIA DOS SANTOS,241
5188,DEPUTADO FEDERAL,GILIARDI DORN,302
5193,DEPUTADO FEDERAL,JOSÃ DE SOUZA,6514
5199,DEPUTADO FEDERAL,JAIME SIDNEI GIELOW,578
5500,DEPUTADO FEDERAL,DARCI DE MATOS,57565
5510,DEPUTADO FEDERAL,HÃLIO FRANCISCO DA COSTA,18571
5511,DEPUTADO FEDERAL,RICARDO ZANATTA GUIDI,74066
5515,DEPUTADO FEDERAL,PAULO JOSÃ CUNHA,17918
5525,DEPUTADO FEDERAL,AGNELO SANDINI MIRANDA,3288
5533,DEPUTADO FEDERAL,RUTE FREITAS DE SOUZA,2170
5555,DEPUTADO FEDERAL,MARLENE FENGLER,54896
5567,DEPUTADO FEDERAL,EDENICE DA CRUZ FRAGA,2353
5570,DEPUTADO FEDERAL,PAULO ROBERTO BARRETO BORNHAUSEN,40973
5573,DEPUTADO FEDERAL,DANIELLE AUDREY ANTUNES,304
5576,DEPUTADO FEDERAL,EFRAIM TINOCO DE SOUZA,210
5577,DEPUTADO FEDERAL,ISMAEL DOS SANTOS,110531
5588,DEPUTADO FEDERAL,OTILIA CLAUDETE ROCHA DA SILVA,1697
6544,DEPUTADO FEDERAL,LUIZ SÃRGIO FLORES LINO,114
6565,DEPUTADO FEDERAL,GIOVANA VITO MONDARDO,38862
7000,DEPUTADO FEDERAL,FELIPE DETZ,815
7001,DEPUTADO FEDERAL,MARISA RICARDO DO NASCIMENTO AFONSO,92
7007,DEPUTADO FEDERAL,DIANA SILVA DE OLIVEIRA,1039
7010,DEPUTADO FEDERAL,IRIS CARLA MARGARIDO PINTO BOTELHO,64
7017,DEPUTADO FEDERAL,JONAS DE MATOS SOMBRIO,1048
7022,DEPUTADO FEDERAL,SAMANTA DE BORBA RICHARTZ,562
7040,DEPUTADO FEDERAL,CLAUDIO WESLEY DA SILVA,2392
7070,DEPUTADO FEDERAL,ALEXANDRE NUNES DOS SANTOS,855
7077,DEPUTADO FEDERAL,IZAIAS DOS SANTOS,788
